word,part_of_speech,english_word,sense
perjantai,noun,Friday,day of the week
maanantai,noun,Monday,day of the week
lauantai,noun,Saturday,day of the week
sunnuntai,noun,Sunday,day of the week
sunnuntainumero,noun,Sunday,newspaper
torstai,noun,Thursday,day of the week
tiistai,noun,Tuesday,day of the week
keskiviikko,noun,Wednesday,day of the week
ympäri,adv,about,on all sides
ympärillä,adv,about,on all sides
ympärille,adv,about,on all sides
siellä täällä,adv,about,here and there
noin,adv,about,"nearly, approximately"
likimain,adv,about,"nearly, approximately"
suunnilleen,adv,about,"nearly, approximately"
lähellä,adv,about,near; in the vicinity
ympäri,adv,about,"to a reversed order, or opposite direction"
toiselle halssille,adv,about,nautical: to the opposite tack
peräkkäin,adv,about,in succession; one after another
peräkanaa,adv,about,in succession; one after another
peräjälkeen,adv,about,in succession; one after another
ympäri,adv,about,in circuit
yllä,adv,above,"overhead, on top of"
yllä,adv,above,earlier in order in writing
edellä,adv,above,earlier in order in writing
yllä,adv,above,of or in the heavens or sky
ylhäällä,adv,above,in a higher place
korkealla,adv,above,in a higher place
ylempänä,adv,above,higher in rank
yläpuolella,adv,above,higher in rank
olla ylempiarvoinen kuin,adv,above,higher in rank
ynnä,adv,above,archaic: in addition
yli,adv,above,more
yli nollan,adv,above,above freezing
päältä,adv,above,on the upper half of the dorsal surface
toiminta,noun,action,effort of performing or doing something
tekeminen,noun,action,effort of performing or doing something
teko,noun,action,something done so as to accomplish a purpose
toimenpide,noun,action,something done so as to accomplish a purpose
toimi,noun,action,something done so as to accomplish a purpose
liike,noun,action,way of motion or functioning
toiminta,noun,action,fast-paced activity
koneisto,noun,action,music: set of moving mechanical parts of a keyboard instrument
kielen korkeus,noun,action,music: distance separating the strings and the fretboard
kyyti,noun,action,slang: intercourse
pano,noun,action,slang: intercourse
taistelu,noun,action,military: combat
toiminta,noun,action,military: combat
kanne,noun,action,law: charge
toiminto,noun,action,mathematics: type of mapping
vaikutus,noun,action,physics: product of energy and time
toiminta,noun,action,unfolding of the drama of events
liike,noun,action,painting and sculpture: attitude or position of the several parts of the body
kierre,noun,action,bowling: spin
jenga,noun,action,bowling: spin
aktiivisuus,noun,activity,state or quality of being active
toiminta,noun,activity,state or quality of being active
aktiviteetti,noun,activity,something done as an action or a movement
tekeminen,noun,activity,something done as an action or a movement
toiminta,noun,activity,something done as an action or a movement
aktiviteetti,noun,activity,something done for pleasure or entertainment
toiminta,noun,activity,something done for pleasure or entertainment
tekeminen,noun,activity,something done for pleasure or entertainment
näyttelijä,noun,actor,person who performs in a theatrical play or film — see also actress
tekijä,noun,actor,one who acts; a doer
toimija,noun,actor,one who acts; a doer
tekijä,noun,actor,one who takes part in a situation
osallistuja,noun,actor,one who takes part in a situation
osallinen,noun,actor,one who takes part in a situation
näyttelijätär,noun,actress,female actor — see also actor
lisätä,verb,add,to append (e.g. a statement); to say further information; to add on
lisätä,verb,add,to make an addition; to augment; to increase; to add on
laskea yhteen,verb,add,"to perform the arithmetical operation of addition, to add up"
summata,verb,add,"to perform the arithmetical operation of addition, to add up"
lähestyminen,noun,address,polite romantic advance
puhetapa,noun,address,manner of speaking to another
ulosanti,noun,address,manner of speaking to another
addressi,noun,address,formal approach to a sovereign or head of state
puhe,noun,address,act of addressing oneself to a person or group
puhuttelu,noun,address,act of addressing oneself to a person or group
osoite,noun,address,description of the location of a property; direction for correspondence
osoite,noun,address,"property — see also location, property, premises, residence"
muistiosoite,noun,address,computing: location in computer memory
osoite,noun,address,computing: location in computer memory
muistipaikka,noun,address,computing: location in computer memory
osoite,noun,address,string of characters identifying a node or range of nodes on the Internet or other network
verkko-osoite,noun,address,string of characters identifying a node or range of nodes on the Internet or other network
URL-osoite,noun,address,string of characters identifying a node or range of nodes on the Internet or other network
sähköpostiosoite,noun,address,string of characters identifying a node or range of nodes on the Internet or other network
taitavuus,noun,address,"preparedness for a task, skill — see also skill"
taito,noun,address,"preparedness for a task, skill — see also skill"
kyky,noun,address,"preparedness for a task, skill — see also skill"
valmistautuminen,noun,address,(obsolete in English) act of getting ready — see also preparation
aikuinen,noun,adult,fully grown human
neuvo,noun,advice,"opinion recommended or offered, as worthy to be followed; counsel"
tieto,noun,advice,information or notice given
peloissaan,adj,afraid,impressed with fear or apprehension; in fear; apprehensive
pahoillaan,adj,afraid,"regretful, sorry"
pelkäänpä,adj,afraid,"regretful, sorry"
iltapäivä,noun,afternoon,part of the day between noon and evening
jälleen,adv,again,back to a former place or state
uudestaan,adv,again,back to a former place or state
ennalleen,adv,again,back to a former place or state
taas,adv,again,another time
uudelleen,adv,again,another time
jälleen,adv,again,another time
toistamiseen,adv,again,another time
vielä kerran,adv,again,another time
taas,adv,again,used in a question to ask something one has forgotten
ikä,noun,age,amount of time since the birth of a being or the beginning of a thing
vanhuus,noun,age,state of being old; latter part of life
ikä,noun,age,one of the stages of life
jakso,noun,age,one of the stages of life
-ikä,noun,age,time of life at which some particular power or capacity is understood to become vested
täysi-ikäisyys,noun,age,time of life at which one attains full personal rights and capacities
aika,noun,age,particular period of time in history
kausi,noun,age,particular period of time in history
geologinen kausi,noun,age,great period in the history of the Earth
kausi,noun,age,great period in the history of the Earth
aikalaiset,noun,age,people who live during a particular period
ikäpolvi,noun,age,generation — see also generation
sukupolvi,noun,age,generation — see also generation
ikuisuus,noun,age,a long time
iäisyys,noun,age,a long time
vaihe,noun,age,geochronologic unit
elinikä,noun,age,lifespan
ikä,noun,age,lifespan
olla yhtä mieltä,verb,agree,harmonize in opinion; be in unison or concord; be united; concur
olla yksimielisiä,verb,agree,harmonize in opinion; be in unison or concord; be united; concur
myötäillä,verb,agree,harmonize in opinion; be in unison or concord; be united; concur
hyväksyä,verb,agree,"to yield assent, to accede"
suostua,verb,agree,"to yield assent, to accede"
sopia,verb,agree,to come to terms or to a common resolve
vastata,verb,agree,"to resemble, coincide, correspond"
täsmätä,verb,agree,"to resemble, coincide, correspond"
sopia,verb,agree,to do well
vastata,verb,agree,"grammar: to correspond in gender, number, case, person, etc."
ilma,noun,air,historical: one of the basic elements
ilma,noun,air,mixture of gases making up the atmosphere of the Earth
ilma,noun,air,the apparently open space above the ground
vaikutelma,noun,air,feeling or sense
ilme,noun,air,feeling or sense
tyyli,noun,air,"sense of poise, graciousness, quality"
koppavuus,noun,air,"pretension, snobbishness"
ylimielisyys,noun,air,"pretension, snobbishness"
aaria,noun,air,"music: a song, an aria"
ilma,noun,air,informal: absence of anything
ilmastointi,noun,air,air conditioner or the processed air it produces
ilma,noun,air,obsolete: any specific gas
kaasu,noun,air,obsolete: any specific gas
ilmalento,noun,air,"snowboarding, skateboarding: jump in which one becomes airborne"
ilmahyppy,noun,air,"snowboarding, skateboarding: jump in which one becomes airborne"
lentoasema,noun,airport,place designated for airplanes
lentokenttä,noun,airport,place designated for airplanes
myös,adv,also,in addition; besides; as well; further; too
-kin,adv,also,in addition; besides; as well; further; too
aina,adv,always,at all times
alati,adv,always,at all times
ikuisesti,adv,always,at all times
iäti,adv,always,at all times
aina,adv,always,"constantly during a certain period, or regularly at stated intervals"
koko ajan,adv,always,"constantly during a certain period, or regularly at stated intervals"
joka kerta,adv,always,"constantly during a certain period, or regularly at stated intervals"
jatkuvasti,adv,always,"constantly during a certain period, or regularly at stated intervals"
alinomaa,adv,always,"constantly during a certain period, or regularly at stated intervals"
alituiseen,adv,always,"constantly during a certain period, or regularly at stated intervals"
hämmästyttävä,adj,amazing,causing wonder and amazement
mieletön,adj,amazing,possessing uniquely wonderful qualities
vihainen,adj,angry,displaying anger
kipeä,adj,angry,inflamed and painful
eläin,noun,animal,organism
eläin,noun,animal,organism other than human
eläin,noun,animal,person who behaves wildly
elukka,noun,animal,person who behaves wildly
vastata,verb,answer,to make a reply or response to
vastata,verb,answer,to respond to a call
avata,verb,answer,to respond to a call
vastata,verb,answer,to suit a need or purpose satisfactorily
vastata,verb,answer,law: to file a response to a complaint
asunto,noun,apartment,domicile occupying part of a building
huoneisto,noun,apartment,domicile occupying part of a building
huoneisto,noun,apartment,archaic: suite of rooms within a domicile
omena,noun,apple,fruit of Malus domestica
hedelmä,noun,apple,"anything produced by a plant, especially if from a tree and similar to the fruit of Malus domestica"
omena,noun,apple,something which resembles the fruit of Malus domestica
poskipää,noun,apple,"round, fleshy part of a cheek"
omena,noun,apple,geometry: surface of revolution
pyöreä pesä,noun,apple,round bowl of a tobacco pipe; tobacco pipe with such a bowl
pinta-ala,noun,area,maths: measure of extent of a surface
ala,noun,area,maths: measure of extent of a surface
alue,noun,area,particular geographic region
alue,noun,area,any particular extent
alue,noun,area,"figuratively, any extent, scope or range"
ase,noun,arm,weapon
vaakuna,noun,arm,heraldic bearings
käsivarsi,noun,arm,upper appendage from shoulder to wrist
käsi,noun,arm,upper appendage from shoulder to wrist
lonkero,noun,arm,limb of an invertebrate animal
sanka,noun,arm,part of object
käsinoja,noun,arm,part of object
varsi,noun,arm,part of object
haara,noun,arm,part of object
puomi,noun,arm,part of object
hiha,noun,arm,part of object
käsi,noun,arm,part of object
haara,noun,arm,bay or inlet
haara,noun,arm,branch of an organization
aselaji,noun,arm,branch of an organization
käsi,noun,arm,figurative: power; might; strength; support
käsivarsi,noun,arm,part of a chromosome
testiryhmä,noun,arm,group of patients in a medical trial
ympäri,adv,around,"so as to form a circle or trace a circular path, or approximation thereof"
ympärillä,adv,around,"so as to form a circle or trace a circular path, or approximation thereof"
ympärille,adv,around,so as to surround or be near
piiriin,adv,around,so as to surround or be near
lähelle,adv,around,so as to surround or be near
liki,adv,around,so as to surround or be near
noin,adv,around,"nearly, about"
tienoilla,adv,around,"nearly, about"
likimain,adv,around,"nearly, about"
suunnilleen,adv,around,"nearly, about"
ympäriinsä,adv,around,from place to place
ympäri,adv,around,from place to place
ympärille,adv,around,from place to place
paikasta paikkaan,adv,around,from place to place
paikasta toiseen,adv,around,from place to place
ympäri,adv,around,from one state or condition to an opposite or very different one
ympäri,adv,around,so as to partially or completely rotate
saapua,verb,arrive,to reach
tulla perille,verb,arrive,to reach
saapua,verb,arrive,to get to a certain place
tulla perille,verb,arrive,to get to a certain place
saapua,verb,arrive,to obtain a level of success or fame
tulla perille,verb,arrive,to obtain a level of success or fame
taide,noun,art,human effort
taide,noun,art,conscious production or arrangement
taide,noun,art,skillful creative activity
kuvataide,noun,art,study
taide,noun,art,study
kuvaamataito,noun,art,study
taide,noun,art,aesthetic value
taideteos,noun,art,artwork
taide,noun,art,field or category of art
taide,noun,art,nonscientific branch of learning
taito,noun,art,skill
artikkeli,noun,article,"story, report, or opinion piece"
juttu,noun,article,"story, report, or opinion piece"
kirjoitus,noun,article,"story, report, or opinion piece"
kappale,noun,article,member of a group or class
artikkeli,noun,article,part of speech that specifies a noun
artikla,noun,article,section of a legal document
pykälä,noun,article,section of a legal document
kohta,noun,article,section of a legal document
taiteilija,noun,artist,person who creates art
artisti,noun,artist,person who creates art
taiteilija,noun,artist,person who creates art as an occupation
taitaja,noun,artist,skilled person
kysyä,verb,ask,request an answer
pyytää,verb,ask,make a request
täti,noun,aunt,a parent's sister or sister-in-law
täti,noun,aunt,"affectionate term for an older woman, by means of fictive kin"
pois,adv,away,from a place; hence
poispäin,adv,away,from a place; hence
päässä,adv,away,at a distance in time or space
kuluttua,adv,away,at a distance in time or space
pois,adv,away,aside; off; in another direction
poispäin,adv,away,aside; off; in another direction
pois,adv,away,from a state or condition of being; out of existence
pois,adv,away,equivalent to an imperative: Go or come away; begone; take away
vaikuttava,adj,awesome,causing awe or terror
mahtava,adj,awesome,causing awe or terror
pelottava,adj,awesome,causing awe or terror
mahtava,adj,awesome,"excellent, exciting"
vauva,noun,baby,very young human being
pikkulapsi,noun,baby,very young human being
poikanen,noun,baby,young animal
poika,noun,baby,young animal
pentu,noun,baby,young animal
lapsi,noun,baby,immature or infantile person
vauva,noun,baby,immature or infantile person
kulta,noun,baby,term of endearment — see also darling
kultsi,noun,baby,term of endearment — see also darling
hani,noun,baby,term of endearment — see also darling
beibi,noun,baby,term of endearment — see also darling
kulta,noun,baby,form of address to a man or a woman considered to be attractive
beibi,noun,baby,form of address to a man or a woman considered to be attractive
lapsi,noun,baby,pet project
silmäterä,noun,baby,pet project
kuopus,noun,baby,lastborn of a family
takaisin,adv,back,to or in a previous condition or place
kauemmas,adv,back,away from the front or from an edge
poispäin,adv,back,away from the front or from an edge
pois,adv,back,away from the front or from an edge
kiinni,adv,back,in a manner that impedes
estäen,adv,back,in a manner that impedes
hilliten,adv,back,in a manner that impedes
pidätellen,adv,back,in a manner that impedes
huono,adj,bad,unfavorable; negative
paha,adj,bad,unfavorable; negative
kelvoton,adj,bad,unfavorable; negative
kielteinen,adj,bad,unfavorable; negative
huono,adj,bad,not suitable or fitting
sopimaton,adj,bad,not suitable or fitting
huonotapainen,adj,bad,"not appropriate, of manners etc."
huono,adj,bad,"not appropriate, of manners etc."
pahaksi,adj,bad,unhealthy; liable to cause health problems
vahingollinen,adj,bad,unhealthy; liable to cause health problems
ikävä,adj,bad,tricky; stressful; unpleasant
paha,adj,bad,tricky; stressful; unpleasant
paha,adj,bad,"evil, wicked"
ilkeä,adj,bad,"evil, wicked"
viallinen,adj,bad,faulty; not functional
rikkinäinen,adj,bad,faulty; not functional
pahanhajuinen,adj,bad,of breath: malodorous
huono,adj,bad,unskilled
huono,adj,bad,sickly; unhealthy
kipeä,adj,bad,sickly; unhealthy
sairas,adj,bad,sickly; unhealthy
huono,adj,bad,of poor physical appearance
kova,adj,bad,bold and daring
paha,adj,bad,severe; urgent
kova,adj,bad,severe; urgent
ankara,adj,bad,severe; urgent
kassi,noun,bag,flexible container
laukku,noun,bag,flexible container
pussi,noun,bag,flexible container
säkki,noun,bag,flexible container
pussi,noun,bag,paper (or plastic) container given or sold to shoppers
kassi,noun,bag,paper (or plastic) container given or sold to shoppers
muovipussi,noun,bag,paper (or plastic) container given or sold to shoppers
muovikassi,noun,bag,paper (or plastic) container given or sold to shoppers
ostoskassi,noun,bag,paper (or plastic) container given or sold to shoppers
juttu,noun,bag,preference
rumilus,noun,bag,ugly woman
kurppa,noun,bag,ugly woman
haaska,noun,bag,ugly woman
pilli,noun,bag,breathalyzer device
tanssiaiset,noun,ball,formal dance
hauskaa,noun,ball,colloquial: a very enjoyable time
pallo,noun,ball,solid or hollow sphere
pallo,noun,ball,"object, generally spherical, used for playing games"
kuula,noun,ball,"object, generally spherical, used for playing games"
kerä,noun,ball,"quantity of string, thread, etc., wound into a spherical shape"
lankakerä,noun,ball,"quantity of string, thread, etc., wound into a spherical shape"
väärä,noun,ball,baseball: a pitch that falls outside the strike zone
pallo,noun,ball,pinball: an opportunity to launch the ball into play
kuula,noun,ball,ballistics: a solid nonexplosive missile
pallo,noun,ball,mathematics: set of points in a metric space lying within a given distance of a given point
kuula,noun,ball,mathematics: set of points in a metric space lying within a given distance of a given point
palli,noun,ball,testicle — see also testicle
höpinä,noun,ball,mildly vulgar slang: nonsense
roska,noun,ball,mildly vulgar slang: nonsense
muna,noun,ball,in plural — slang — courage
syöttö,noun,ball,cricket: a single delivery
päkiä,noun,ball,anatomy: ball of a foot
banaani,noun,banana,fruit
banaani,noun,banana,plant
banaanikasvi,noun,banana,plant
banaaninkeltainen,noun,banana,color
vinosilmä,noun,banana,pejorative: person of Asian descent
rivi,noun,bank,row or panel of items
kenttä,noun,bank,row or panel of items
asema,noun,bank,row or panel of items
kosketinrivi,noun,bank,row of keys on a musical or typewriter keyboard
näppäinrivi,noun,bank,row of keys on a musical or typewriter keyboard
penkka,noun,bank,edge of river or lake
törmä,noun,bank,edge of river or lake
äyräs,noun,bank,edge of river or lake
töyräs,noun,bank,edge of river or lake
ranta,noun,bank,edge of river or lake
rantapenger,noun,bank,edge of river or lake
matalikko,noun,bank,"an underwater area of higher elevation, a sandbank"
hiekkasärkkä,noun,bank,"an underwater area of higher elevation, a sandbank"
särkkä,noun,bank,"an underwater area of higher elevation, a sandbank"
valli,noun,bank,"embankment, an earth slope"
pengerrys,noun,bank,"embankment, an earth slope"
penger,noun,bank,"embankment, an earth slope"
töyräs,noun,bank,"embankment, an earth slope"
kallistus,noun,bank,incline of an aircraft
pankki,noun,bank,institution
pankki,noun,bank,branch office
pankki,noun,bank,controller of a card game
pelinhoitaja,noun,bank,controller of a card game
kassa,noun,bank,fund used in transacting business
pankki,noun,bank,gambling: banker's funds
nostokasa (dominos),noun,bank,fund of pieces to draw from
-pankki,noun,bank,storage for important goods
säästöpossu,noun,bank,device used to store coins or currency
baari,noun,bar,unit of pressure
palkki,noun,bar,solid object with uniform cross-section
tanko,noun,bar,solid object with uniform cross-section
sauva,noun,bar,solid object with uniform cross-section
kisko,noun,bar,solid object with uniform cross-section
palkki,noun,bar,"metallurgy: solid object of round, square, hexagonal, octagonal or rectangular section"
tanko,noun,bar,"metallurgy: solid object of round, square, hexagonal, octagonal or rectangular section"
patukka,noun,bar,cuboid piece of any commodity
pala,noun,bar,cuboid piece of any commodity
harkko,noun,bar,cuboid piece of any commodity
pylväs,noun,bar,"long, narrow drawn or printed rectangle, cuboid or cylinder"
palkki,noun,bar,"long, narrow drawn or printed rectangle, cuboid or cylinder"
viiva,noun,bar,"long, narrow drawn or printed rectangle, cuboid or cylinder"
baari,noun,bar,business licensed to sell intoxicating beverages
kapakka,noun,bar,business licensed to sell intoxicating beverages
anniskelupaikka,noun,bar,business licensed to sell intoxicating beverages
baaritiski,noun,bar,counter of such premises
baari,noun,bar,counter of such premises
tiski,noun,bar,counter of such premises
baarikaappi,noun,bar,closet containing alcoholic beverages in a private house or a hotel room
kielto,noun,bar,official order prohibiting some activity
bee,noun,bar,programming: a second entity following foo
lakimieskunta,noun,bar,law: collective term for lawyers
lakimieskunta,noun,bar,law: profession of lawyers
rima,noun,bar,sports: in high jump and pole vault
särkkä,noun,bar,nautical: sand formation
baseball,noun,baseball,ball game
pesäpallo,noun,baseball,ball game
amerikkalainen pesäpallo,noun,baseball,ball game
baseball-pallo,noun,baseball,ball used in baseball-game
koripallo,noun,basketball,the sport
koripalloilu,noun,basketball,the sport
koripallo,noun,basketball,the ball used in the sport
kylpyamme,noun,bath,tub
amme,noun,bath,tub
kylpyhuone,noun,bath,building or area where bathing occurs
kylpylä,noun,bath,building or area where bathing occurs
kylpyhuone,noun,bath,real estate: bathroom
pesuhuone,noun,bath,real estate: bathroom
kylpy,noun,bath,act of bathing
kylpy,noun,bath,body of liquid one bathes in
kylpy,noun,bath,substance or preparation in which something is immersed
kylpyhuone,noun,bathroom,a room with a bathtub
kylppäri,noun,bathroom,a room with a bathtub
hiekkaranta,noun,beach,sandy shore
ranta,noun,beach,sandy shore
kaunis,adj,beautiful,attractive
kaunis,adj,beautiful,"of weather: pleasant, clear"
kaunis,adj,beautiful,impressing with charm in an intellectual or moral way
loistava,adj,beautiful,impressing with charm in an intellectual or moral way
loistava,adj,beautiful,used emphaticly or ironically
tulla,verb,become,to begin to be
pukea,verb,become,"to look attractive on, be suitable for"
sänky,noun,bed,piece of furniture
vuode,noun,bed,piece of furniture
peti,noun,bed,piece of furniture
sänky,noun,bed,bed as general place or concept
vuode,noun,bed,bed as general place or concept
vuode,noun,bed,prepared spot to spend the night in
makuusija,noun,bed,prepared spot to spend the night in
yösija,noun,bed,prepared spot to spend the night in
pohja,noun,bed,flat surface or layer on which something else is to be placed
alusta,noun,bed,flat surface or layer on which something else is to be placed
peti,noun,bed,flat surface or layer on which something else is to be placed
peti,noun,bed,foundation or supporting surface
pohja,noun,bed,foundation or supporting surface
pohja,noun,bed,the bottom of a lake or other body of water
apaja,noun,bed,area where a large number of shellfish is found
penkki,noun,bed,garden plot
istutus,noun,bed,garden plot
lava,noun,bed,platform of a vehicle that supports the load
kenttä,noun,bed,"deposit of ore, coal etc."
esiintymä,noun,bed,"deposit of ore, coal etc."
makuuhuone,noun,bedroom,room in a house where a bed is kept for sleeping
olut,noun,beer,alcoholic drink made of malt
kalja,noun,beer,alcoholic drink made of malt
sahti,noun,beer,alcoholic drink made of malt
mallasjuoma,noun,beer,alcoholic drink made of malt
olut,noun,beer,drink made from roots
uute,noun,beer,solution produced by steeping plant materials
olut,noun,beer,glass of beer
tuoppi,noun,beer,glass of beer
oluttuoppi,noun,beer,glass of beer
tuopillinen,noun,beer,glass of beer
olut,noun,beer,variety of these beverages
olutlaatu,noun,beer,variety of these beverages
alkaa,verb,begin,"to start, to initiate (transitive)"
aloittaa,verb,begin,"to start, to initiate (transitive)"
alkaminen,noun,beginning,act of doing that which begins anything
alku,noun,beginning,act of doing that which begins anything
aloitus,noun,beginning,act of doing that which begins anything
alku,noun,beginning,that which is begun
alku,noun,beginning,that which begins or originates something
alkuperä,noun,beginning,that which begins or originates something
alkupiste,noun,beginning,that which begins or originates something
alku,noun,beginning,initial portion of some extended thing
alkuosa,noun,beginning,initial portion of some extended thing
koitto,noun,beginning,initial portion of some extended thing
alku-,noun,beginning,initial portion of some extended thing
takana,adv,behind,at the back part; in the rear
takaosassa,adv,behind,at the back part; in the rear
jäljessä,adv,behind,at the back part; in the rear
taakse,adv,behind,toward the back part or rear; backward
jälkeen,adv,behind,toward the back part or rear; backward
jälkeensä,adv,behind,so as to be still in place afterwards
jäljelle,adv,behind,so as to be still in place afterwards
takana,adv,behind,backward in time or order of succession
piilossa,adv,behind,not yet brought forward
löytymättä,adv,behind,not yet brought forward
uskoa,verb,believe,to accept that someone is telling the truth (object: person)
uskoa,verb,believe,to accept as true
uskoa,verb,believe,to consider likely
uskoa,verb,believe,to have religious faith; to believe in a greater truth
uskoa,verb,believe,to ascribe existence to
uskoa,verb,believe,to believe that something is right or desirable
uskoa,verb,believe,to have confidence in
alapuolella,adv,below,in a lower place
alempana,adv,below,in a lower place
alakerrassa,adv,below,on a lower storey
alhaalla,adv,below,on a lower storey
alempana,adv,below,farther down
alemmalla kannella,adv,below,nautical: on a lower deck
pakkasta,adv,below,of a temperature: below zero
parempi,adj,better,comparative of the adjectives good or well
polkupyörä,noun,bicycle,vehicle
pyörä,noun,bicycle,vehicle
fillari,noun,bicycle,vehicle
velosipedi,noun,bicycle,vehicle
iso,adj,big,of a great size — see also large
suuri,adj,big,of a great size — see also large
aikuinen,adj,big,adult
iso,adj,big,adult
pyörä,noun,bike,bicycle
fillari,noun,bike,bicycle
polkupyörä,noun,bike,bicycle
prätkä,noun,bike,motorcycle
fillari,noun,bike,motorcycle
moottoripyörä,noun,bike,motorcycle
hutsu,noun,bike,promiscuous woman
luettelo,noun,bill,written inventory
julistus,noun,bill,official statement
lakiehdotus,noun,bill,draft of a law
lakiesitys,noun,bill,draft of a law
kanne,noun,bill,"law: declaration made in writing, stating some wrong the complainant has suffered from the defendant"
lasku,noun,bill,invoice
juliste,noun,bill,advertisement
vekseli,noun,bill,bill of exchange
hilpari,noun,bill,weapon of infantry
vesuri,noun,bill,cutting instrument
hilparimies,noun,bill,somebody armed with a bill
kynsi,noun,bill,extremity of the arm of an anchor
nokka,noun,bill,bird's beak
nokka,noun,bill,beaklike projection
lintu,noun,bird,animal
tipu,noun,bird,woman
syntymäpäivä,noun,birthday,anniversary
synttärit,noun,birthday,anniversary
syntymäaika,noun,birthday,date of birth — see also date of birth
synnyinpäivä,noun,birthday,date of birth — see also date of birth
syntymäpäivä,noun,birthday,date of birth — see also date of birth
musta,noun,black,colour/color
musta,noun,black,"dye, pigment"
musta väriaine,noun,black,"dye, pigment"
musta,noun,black,"pen, pencil, etc. with black pigment"
musta vaate,noun,black,black cloth hung up at funerals
musta,noun,black,dark-skinned person — see also Negro
mustaihoinen,noun,black,dark-skinned person — see also Negro
musta,noun,black,"billiards, snooker, pool: black ball"
musta pallo,noun,black,"billiards, snooker, pool: black ball"
mustaherukka,noun,black,blackcurrant syrup in mixed drinks
musta,noun,black,chess and similar games: person playing with the black set of pieces
mustuainen,noun,black,part of a thing which is distinguished from the rest by being black
blogi,noun,blog,a personal or corporate website
vaalea,adj,blond,of a pale golden colour
vaalea,adj,blond,having blond hair
vaaleahiuksinen,adj,blond,having blond hair
vaaleatukkainen,adj,blond,having blond hair
blondi,adj,blond,having blond hair
sininen,noun,blue,colour
sininen,noun,blue,anything blue
sininen,noun,blue,blue pigment
sininen,noun,blue,blue clothing
avomeri,noun,blue,"ocean, deep waters"
sininen,noun,blue,snooker: ball with a value of 5 points
sinisiipi,noun,blue,butterfly of the subfamily Polyommatinae
vene,noun,boat,water craft
täpö,noun,boat,poker slang: full house
venemuoto,noun,boat,chemistry: conformation of cyclohexane
ruumis,noun,body,physical structure of a human or animal
keho,noun,body,physical structure of a human or animal
liha,noun,body,fleshly or corporeal nature of a human
runko,noun,body,largest or most important part of anything (e.g. car bodywork)
kori,noun,body,largest or most important part of anything (e.g. car bodywork)
vartalo,noun,body,section of a dress
body,noun,body,bodysuit
ohjelmakoodi,noun,body,programming: code of a subroutine
ryhmä,noun,body,group having a common purpose or opinion
joukko,noun,body,group having a common purpose or opinion
elin,noun,body,"organisation, company or other authoritative group"
toimielin,noun,body,"organisation, company or other authoritative group"
kokoelma,noun,body,collection of knowledge
kooste,noun,body,collection of knowledge
kappale,noun,body,any physical object or material thing
esine,noun,body,any physical object or material thing
hahmo,noun,body,"substance, material presence"
muoto,noun,body,"substance, material presence"
rakenne,noun,body,"comparative viscosity, solidity or substance"
täyteläisyys,noun,body,"comparative viscosity, solidity or substance"
kirja,noun,book,collection of sheets of paper bound together containing printed or written material
kirja,noun,book,record of betting
albumi,noun,book,"convenient collection of small paper items, such as stamps"
kirja,noun,book,"major division of a published work, larger than a chapter"
libretto,noun,book,script of a musical
kirjanpito,noun,book,usually in plural: records of the accounts of a business
piraattikopio,noun,boot,bootleg recording
saapas,noun,boot,heavy shoe that covers part of the leg
kenkä,noun,boot,heavy shoe that covers part of the leg
suojakumi,noun,boot,"construction: flexible cover to protect a shaft, lever, switch etc."
saapas,noun,boot,torture device
potkut,noun,boot,act or process of removing or firing someone
luuska,noun,boot,"unattractive person, ugly woman"
paisunut lippulehden tuppi,noun,boot,botany: inflated flag leaf sheath of a wheat plant
tuotto,noun,boot,profit
käynnistys,noun,boot,the act or process of bootstrapping
uudelleenkäynnistys,noun,boot,the act or process of bootstrapping
boottaus,noun,boot,the act or process of bootstrapping
tylsistynyt,adj,bored,suffering from boredom
kyllästynyt,adj,bored,suffering from boredom
tylsä,adj,boring,causing boredom or tiredness
ikävystyttävä,adj,boring,causing boredom or tiredness
pullo,noun,bottle,container
pullo,noun,bottle,contents of such a container
pullollinen,noun,bottle,contents of such a container
kantti,noun,bottle,"nerve, courage"
rohkeus,noun,bottle,"nerve, courage"
teko-,noun,bottle,with one’s hair dyed
lyhde,noun,bottle,bundle
pullo,noun,bottle,figuratively: alcohol
nyrkinisku,noun,box,blow with the fist
koiranpensas,noun,box,shrub or tree of the genus Buxus — see also box tree
puksipuu,noun,box,shrub or tree of the genus Buxus — see also box tree
laatikko,noun,box,cuboid space; container
rasia,noun,box,cuboid space; container
laatikollinen,noun,box,as much as fills a box
laatikko,noun,box,compartment of an item of furniture
rasia,noun,box,compartment or receptacle for receiving items
laatikko,noun,box,compartment or receptacle for receiving items
aitio,noun,box,compartment to sit inside
loosi,noun,box,compartment to sit inside
kuskinpukki,noun,box,driver’s seat on a coach
koju,noun,box,small rectangular shelter
koppi,noun,box,small rectangular shelter
telkkari,noun,box,(slang) television
toosa,noun,box,(slang) television
pesä,noun,box,"(slang, vulgar) the vagina"
toosa,noun,box,"(slang, vulgar) the vagina"
tussu,noun,box,"(slang, vulgar) the vagina"
pönttö,noun,box,"computer, or the case in which it is housed"
alasuoja,noun,box,(cricket) hard protector for the genitals
pesä,noun,box,(engineering) cylindrical casing
laatikko,noun,box,"rectangular border around an image, text, etc."
ruutu,noun,box,small area on a document for a tick mark
poika,noun,boy,young male
