word,part_of_speech,english_word,sense
học,verb,study,to acquire knowledge
vòi nhụy,noun,style,stalk that connects the stigma(s) to the ovary in a pistil of a flower
cách điệu,noun,style,"manner of creating, doing, or presenting something, especially a work of architecture or art"
kiểu dáng,noun,style,"manner of creating, doing, or presenting something, especially a work of architecture or art"
phong cách,noun,style,"manner of creating, doing, or presenting something, especially a work of architecture or art"
chủ ngữ,noun,subject,in grammar
chủ đề,noun,subject,main topic
môn học,noun,subject,particular area of study
sự thành công,noun,success,achievement of one's aim or goal
thành công,noun,success,achievement of one's aim or goal
đường,noun,sugar,sucrose from sugar cane or sugar beet used to sweeten food and drink
chất đường,noun,sugar,sucrose from sugar cane or sugar beet used to sweeten food and drink
đường,noun,sugar,"generic term for sucrose, glucose, fructose, etc"
chất đường,noun,sugar,"generic term for sucrose, glucose, fructose, etc"
mùa hè,noun,summer,hottest season
mùa hạ,noun,summer,hottest season
hạ,noun,summer,hottest season
hè,noun,summer,hottest season
mặt trời,noun,sun,"a star, especially when seen as the centre of any single solar system"
siêu thị,noun,supermarket,store
chắc chắn,adj,sure,certain in one's knowledge or belief
áo săng-đay,noun,sweater,knitted jacket worn by athletes before or after exercise
áo pu-lơ-vơ,noun,sweater,knitted jacket worn by athletes before or after exercise
áo len,noun,sweater,similar garment worn for warmth
bơi,verb,swim,move through water
tắm,verb,swim,move through water
bơi lội,noun,swimming,human activity of moving oneself through water
bàn,noun,table,item of furniture
bảng,noun,table,grid of data in rows and columns
bảng kế,noun,table,grid of data in rows and columns
biểu,noun,table,grid of data in rows and columns
bảng,noun,table,collection of arithmetic calculations
bảng kế,noun,table,collection of arithmetic calculations
biểu,noun,table,collection of arithmetic calculations
nắm,verb,take,to get into one's hands or control
lấy,verb,take,to get into one's hands or control
nắm lấy,verb,take,to get into one's hands or control
cầm,verb,take,to get into one's hands or control
nắm,verb,take,to get into one's possession
lấy,verb,take,to get into one's possession
nắm lấy,verb,take,to get into one's possession
bắt,verb,take,to seize or capture
bắt giữ,verb,take,to seize or capture
chiếm,verb,take,to seize or capture
chiếm lấy,verb,take,to seize or capture
bắt,verb,take,to catch fish or game
lấy,verb,take,to appropriate or transfer into one's own possession
nhận,verb,take,to receive or accept
theo,verb,take,"to accept and follow advice, etc."
nghe theo,verb,take,"to accept and follow advice, etc."
nhận,verb,take,to receive into some relationship
lấy,verb,take,to grab and move to oneself
nắm,verb,take,to grab and move to oneself
nắm lấy,verb,take,to grab and move to oneself
chiếm,verb,take,to gain a position by force
chiếm giữ,verb,take,to gain a position by force
mang,verb,take,to carry
mang theo,verb,take,to carry
đem,verb,take,to carry
đem theo,verb,take,to carry
đưa,verb,take,to lead or convey
dẫn,verb,take,to lead or convey
dắt,verb,take,to lead or convey
chọn,verb,take,to choose
chịu,verb,take,to support or carry without failing or breaking
chịu,verb,take,to endure
chịu đựng,verb,take,to endure
uống,verb,take,to ingest medicine
coi như,verb,take,to assume or interpret to be
cho là,verb,take,to assume or interpret to be
xem như,verb,take,to assume or interpret to be
mất,verb,take,to last or expend (an amount of time)
lấy,verb,take,"a photo, film, fingerprints, etc."
chụp,verb,take,"a photo, film, fingerprints, etc."
quay,verb,take,"a photo, film, fingerprints, etc."
đi,verb,take,9. (transitive) to use as a means of transportation.
nói,verb,talk,to communicate by speech
nói chuyện,verb,talk,to communicate by speech
nói được,verb,talk,to communicate by speech
trò chuyện,verb,talk,to communicate by speech
cao,adj,tall,of a person
cao,adj,tall,of a building
xe tắc xi,noun,taxi,vehicle available for public hire
tắc xi,noun,taxi,vehicle available for public hire
trà,noun,tea,dried leaves of tea plant
chè,noun,tea,dried leaves of tea plant
lá trà,noun,tea,dried leaves of tea plant
lá chè,noun,tea,dried leaves of tea plant
trà,noun,tea,drink made from leaves of tea plant
chè,noun,tea,drink made from leaves of tea plant
nước trà,noun,tea,drink made from leaves of tea plant
nước chè,noun,tea,drink made from leaves of tea plant
dạy,verb,teach,to pass on knowledge
dạy học,verb,teach,to pass on knowledge
dạy bảo,verb,teach,to pass on knowledge
dạy dỗ,verb,teach,to pass on knowledge
giáo viên,noun,teacher,person who teaches
cô giáo,noun,teacher,woman who teaches
đội,noun,team,group of people
ban,noun,team,group of people
thiếu niên,noun,teenager,person aged between thirteen and nineteen
điện thoại,noun,telephone,a device used for two-way talking with other people
dây nói,noun,telephone,a device used for two-way talking with other people
phôn,noun,telephone,a device used for two-way talking with other people
gọi điện thoại,verb,telephone,to call someone
gọi điện,verb,telephone,to call someone
kêu điện thoại,verb,telephone,to call someone
điện thoại,verb,telephone,to call someone
điện,verb,telephone,to call someone
phôn,verb,telephone,to call someone
truyền hình,noun,television,medium
TV,noun,television,medium
ti vi,noun,television,medium
vô tuyến truyền hình,noun,television,medium
máy thu hình,noun,television,device for receiving television signals
TV,noun,television,device for receiving television signals
ti-vi,noun,television,device for receiving television signals
truyền hình,noun,television,program broadcasting
TV,noun,television,program broadcasting
ti-vi,noun,television,program broadcasting
vô tuyến truyền hình,noun,television,program broadcasting
phát hình,noun,television,program broadcasting
kể,verb,tell,to pass information
bảo,verb,tell,to pass information
nói,verb,tell,to pass information
quần vợt,noun,tennis,sport played by two or four players with strung racquets
ten-nít,noun,tennis,sport played by two or four players with strung racquets
khủng khiếp,adj,terrible,dreadful; causing alarm or fear
sự thử thách,noun,test,"challenge, trial"
bài thi,noun,test,academics: examination
phép kiểm thử,noun,test,product examination
phép kiểm tra,noun,test,product examination
cuộc thi đấu,noun,test,cricket: test game
thử,verb,test,to challenge
thử thách,verb,test,to challenge
đưa bài thi,verb,test,to administer an examination during the academic term
kiểm thử,verb,test,to place a product or piece of equipment under everyday and/or extreme conditions
kiểm tra,verb,test,to place a product or piece of equipment under everyday and/or extreme conditions
văn bản,noun,text,a written passage
cám ơn,verb,thank,to express appreciation or gratitude toward (someone or something)
biết ơn,verb,thank,to express appreciation or gratitude toward (someone or something)
nhà hát,noun,theater,place or building
khi ấy,adv,then,at that time
khi đó,adv,then,at that time
lúc đó,adv,then,at that time
lúc ấy,adv,then,at that time
hồi đó,adv,then,at that time
sau đó,adv,then,soon afterward
rồi,adv,then,soon afterward
xong rồi,adv,then,soon afterward
rồi,adv,then,next in order
rồi đến,adv,then,next in order
rồi tới,adv,then,next in order
thì,adv,then,in that case
thế thì,adv,then,in that case
vậy thì,adv,then,in that case
đằng kia,adv,there,in or at that place
đó,adv,there,in or at that place
đằng kia,adv,there,to or into that place; thither
vật,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
điều,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
thứ,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
nghĩ,verb,think,communicate to oneself in one’s mind
suy nghĩ,verb,think,communicate to oneself in one’s mind
thấy,verb,think,to conceive of something or someone
khát,adj,thirsty,needing to drink
vé,noun,ticket,admission to entertainment
vé,noun,ticket,pass for transportation
vé lên tàu,noun,ticket,pass for transportation
thẻ lên tàu,noun,ticket,pass for transportation
(tờ) giấy phạt,noun,ticket,traffic citation
liên danh,noun,ticket,informal: list of candidates
danh sách ứng viên,noun,ticket,informal: list of candidates
thời gian,noun,time,inevitable passing of events
thời gian,noun,time,quantity of availability in time
lần,noun,time,instance or occurrence
mệt mỏi,adj,tired,in need of rest or sleep
mệt nhọc,adj,tired,in need of rest or sleep
tên,noun,title,"name of a book, etc"
tên gọi,noun,title,"name of a book, etc"
hôm nay,adv,today,on the current day
bữa nay,adv,today,on the current day
ngày nay,adv,today,"nowadays — see also nowadays, these days"
bữa nay,noun,today,today (noun)
hôm nay,noun,today,today (noun)
cùng nhau,adv,together,"at the same time, in the same place"
với nhau,adv,together,"at the same time, in the same place"
vệ sinh,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
nhà vệ sinh,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
phòng vệ sinh,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
cầu tiêu,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
nhà cầu,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
toa-lét,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
xí bệt,noun,toilet,"fixture used for urination and defecation — see also flush toilet, squat toilet, chemical toilet, urinal, latrine"
cầu tiêu,noun,toilet,"fixture used for urination and defecation — see also flush toilet, squat toilet, chemical toilet, urinal, latrine"
cà chua,noun,tomato,tomato plant
cà chua,noun,tomato,fruit
ngày mai,adv,tomorrow,on the day after the present day
mai,adv,tomorrow,on the day after the present day
tối nay,adv,tonight,during today's evening
đêm nay,adv,tonight,during today's nighttime
tối nay,noun,tonight,nighttime today
đêm nay,noun,tonight,nighttime today
cũng,adv,too,likewise
quá,adv,too,more than enough; as too much
răng,noun,tooth,anatomy: tooth
răng,noun,tooth,saw tooth
răng,noun,tooth,gear tooth
chủ đề,noun,topic,subject; theme
khách du lịch,noun,tourist,someone who travels for pleasure
tỉnh,noun,town,settlement
thành phố,noun,town,settlement
thị trấn,noun,town,settlement
sự giao thông,noun,traffic,pedestrians or vehicles on roads or on the air
giao thông,noun,traffic,pedestrians or vehicles on roads or on the air
xe lửa,noun,train,line of connected cars or carriages
tàu hỏa,noun,train,line of connected cars or carriages
tàu lửa,noun,train,line of connected cars or carriages
hỏa xa,noun,train,line of connected cars or carriages
sự du lịch,noun,travel,act of traveling
sự lữ hành,noun,travel,act of traveling
du lịch,verb,travel,be on a journey
cây,noun,tree,large woody plant
cần,noun,tree,slang: marijuana
chuyến,noun,trip,journey
xe tải,noun,truck,"heavier motor vehicle designed to carry goods — see also semi-trailer truck, pickup truck"
thật,adj,true,concurring with a given set of facts
phải,adj,true,concurring with a given set of facts
đích thực,adj,true,"genuine, legitimate"
cố gắng,verb,try,to attempt
gắng,verb,try,to attempt
thử nghiệm,verb,try,to make an experiment
thử,verb,try,"to taste, sample, etc"
xét xử,verb,try,to put on trial
lượt,noun,turn,chance to use (something) shared in sequence with others
phiên,noun,turn,chance to use (something) shared in sequence with others
lượt,noun,turn,one's chance to make a move in a game
rẽ,verb,turn,change one's direction of travel
quẹo,verb,turn,change one's direction of travel
loại,noun,type,grouping based on shared characteristics
kiểu,noun,type,grouping based on shared characteristics
chữ in,noun,type,printing block letter/character
kiểu,noun,type,computing theory: tag indicating data type
dù,noun,umbrella,cloth-covered frame used for protection against rain or sun
ô,noun,umbrella,cloth-covered frame used for protection against rain or sun
bác,noun,uncle,brother (or brother-in-law) of someone’s parent
chú,noun,uncle,brother (or brother-in-law) of someone’s parent
cậu,noun,uncle,brother (or brother-in-law) of someone’s parent
hiểu,verb,understand,to grasp the meaning of
trường đại học,noun,university,institution of higher education
đại học,noun,university,institution of higher education
lên,adv,up,away from earth’s surface
dùng,verb,use,"employ, apply"
xài,verb,use,"employ, apply"
sử dụng,verb,use,"employ, apply"
có ích,adj,useful,having a practical or beneficial use
nghỉ lễ,noun,vacation,official holiday period
kì nghỉ,noun,vacation,period of leisure time
rau,noun,vegetable,a plant raised for some edible part of it
thực vật,noun,vegetable,any plant
người thực vật,noun,vegetable,a person whose brain has been damaged
rất,adv,very,to a high degree
lắm,adv,very,to a high degree
quá,adv,very,to a high degree
vi-đê-ô,noun,video,"television show, movie"
vi-đê-ô,noun,video,film clip
vi-đê-ô,noun,video,motion picture stored on VHS
băng hình,noun,video,VHS
đi thăm,noun,visit,single act of visiting
thăm,verb,visit,to go and meet (someone)
đi thăm,verb,visit,to go and meet (someone)
khách,noun,visitor,guest
đợi,verb,wait,delay until some event
chờ,verb,wait,delay until some event
chờ đợi,verb,wait,delay until some event
người hầu bàn,noun,waiter,a server in a restaurant or similar
chị hầu bàn,noun,waiter,a server in a restaurant or similar
bồi,noun,waiter,a server in a restaurant or similar
thức dậy,verb,wake,to stop sleeping
đánh thức,verb,wake,to make somebody stop sleeping
sự đi dạo,noun,walk,trip made by walking
đi,verb,walk,to move on the feet
đi bộ,verb,walk,to move on the feet
đi dạo,verb,walk,to take for a walk
tường,noun,wall,defensive rampart
tường,noun,wall,substantial structure acting as side or division in a building
muốn,verb,want,to desire
cần,verb,want,to desire
ấm,adj,warm,having a temperature slightly higher than usual
rửa,verb,wash,to clean with water
giặt,verb,wash,to clean with water
đồng hồ,noun,watch,portable or wearable timepiece
xem,verb,watch,to look at for a period of time
coi,verb,watch,to look at for a period of time
nhìn,verb,watch,to observe
nước,noun,water,inorganic compound H₂O
thuỷ,noun,water,one of the basic elements
lối,noun,way,means to enter or leave
cách,noun,way,method or manner
mặc,verb,wear,to have on (clothes or accessories)
đeo,verb,wear,to have on (clothes or accessories)
đi,verb,wear,to have on (clothes or accessories)
mang,verb,wear,to have on (clothes or accessories)
thời tiết,noun,weather,state of the atmosphere
trang web,noun,website,a collection of pages on the World Wide Web
trang mạng,noun,website,a collection of pages on the World Wide Web
trang thông tin điện tử,noun,website,a collection of pages on the World Wide Web
tuần,noun,week,period of seven days
tuần lễ,noun,week,period of seven days
cuối tuần,noun,weekend,break in the working week
được hoan nghênh,adj,welcome,whose arrival is a cause of joy
(đến) chào,verb,welcome,affirm or greet the arrival of someone
hoan nghênh,verb,welcome,affirm or greet the arrival of someone
chào mừng,verb,welcome,affirm or greet the arrival of someone
chào đón,verb,welcome,affirm or greet the arrival of someone
khỏe,adj,well,in good health
mạnh,adj,well,in good health
tốt,adv,well,accurately; competently
hay,adv,well,accurately; competently
khá,adv,well,accurately; competently
tây,noun,west,compass point
phía tây,noun,west,compass point
hướng tây,noun,west,compass point
khi nào,adv,when,"at what time, as a direct question"
bao giờ,adv,when,"at what time, as a direct question"
bao giờ,adv,when,"at what time, as an indirect question"
ở đâu,adv,where,at what place; to what place; from what place
đâu,adv,where,at or in which place
ở đâu,adv,where,in what situation
nơi,adv,where,the place in which
chỗ,adv,where,the place in which
trắng,adj,white,bright and colourless
bạch,adj,white,bright and colourless
trắng,noun,white,color
người trắng,noun,white,person of European descent
người bạch,noun,white,person of European descent
sao,adv,why,for what reason
vì sao,adv,why,for what reason
tại sao,adv,why,for what reason
vợ,noun,wife,female partner in a marriage
sẽ,verb,will,indicating future action
thắng,verb,win,transitive: achieve victory in
chiến thắng,verb,win,transitive: achieve victory in
thắng lợi,verb,win,transitive: achieve victory in
cửa sổ,noun,window,opening for light and air
cửa sổ,noun,window,area on a computer screen
rượu vàng,noun,wine,alcoholic beverage made from grapes
rượu vang,noun,wine,alcoholic beverage made from grapes
mùa đông,noun,winter,"fourth season, marked by short days and the lowest temperatures"
đông,noun,winter,"fourth season, marked by short days and the lowest temperatures"
phụ nữ,noun,woman,adult female person
đàn bà,noun,woman,adult female person
từ,noun,word,unit of language
lời,noun,word,unit of language
nhời,noun,word,unit of language
tiếng,noun,word,unit of language
việc làm,noun,work,"labour, employment, occupation, job"
công việc,noun,work,"labour, employment, occupation, job"
tác phẩm,noun,work,"literary, artistic, or intellectual production"
làm việc,verb,work,to do a specific task
hoạt động,verb,work,to function correctly; to act as intended; to achieve the goal designed for
được,verb,work,to function correctly; to act as intended; to achieve the goal designed for
công nhân,noun,worker,person who performs labor
thế giới,noun,world,human collective existence
vũ trụ,noun,world,the universe
trái đất,noun,world,the Earth
viết,verb,write,"to form letters, etc."
ghi,verb,write,"to form letters, etc."
viết,verb,write,to be the author of
ghi,verb,write,record (data)
nhà văn,noun,writer,person who writes; an author
chữ viết,noun,writing,written letters or symbols
sai,adj,wrong,incorrect
không đúng,adj,wrong,incorrect
xấu,adj,wrong,immoral
không tốt,adj,wrong,immoral
sân,noun,yard,land around a house
sân,noun,yard,enclosed area for a specific purpose
thước Anh,noun,yard,three feet
yard,noun,yard,three feet
năm,noun,year,time it takes for the Earth to complete one revolution around the Sun
vàng,adj,yellow,having yellow as its color
màu vàng,adj,yellow,having yellow as its color
hoàng,noun,yellow,color
vàng,noun,yellow,color
hôm qua,noun,yesterday,day before today
trẻ,adj,young,in the early part of life or growth
non,adj,young,in the early part of life or growth
